Resumo,Chave da ocorrência,ID da ocorrência,Tipo de Item,Situação,Chave do projeto,Nome do projeto,Tipo de projeto,Líder do projeto,Descrição do projeto,URL do projeto,Prioridade,Resolução,Responsável,Solicitante,Criador,Criado,Atualizado,Última visualização,Resolvido,Versões Corrigidas,Data para Ficar Pronto,Votos,Rótulos,Descrição,Ambiente,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Tempo Estimado,Tempo Restante,Tempo Gasto,Razão Trabalhada,Σ da Estimativa Original,Σ da Estimativa Restante,Σ Tempo Gasto,Nível de Segurança,Link externo de ocorrência (Blocks),Anexos,Anexos,Campo personalizado (Development),Campo personalizado (Epic Colour),Campo personalizado (Epic Link),Campo personalizado (Epic Name),Campo personalizado (Epic Status),Campo personalizado (Gerada(s) durante),Campo personalizado (Rank),Sprint,Sprint,Sprint,Sprint,points,Campo personalizado (Test sessions),Campo personalizado (Testing status),Campo personalizado ([CHART] Date of First Response),Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário
Implementar tela de atualização de grupos convenios,ERP-285,10405,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:58 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,02/abr/18 9:59 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-04-04T20:03:36.863-0300"",""stateCount"":3,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-290,,,,0|hzzzxi:zzzzzzzzzzzzz,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar tela de inserção de grupos de convenios,ERP-284,10404,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:58 AM,28/mar/18 8:50 AM,19/abr/18 8:24 AM,28/mar/18 8:50 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-28T08:49:56.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-290,,,,0|i001pb:,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar tela de listagem de grupos de convenio,ERP-283,10403,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:58 AM,27/mar/18 4:04 PM,19/abr/18 8:24 AM,27/mar/18 4:04 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-27T16:03:54.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-290,,,,0|i001p3:,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar API de cadastro de convenio liberado para a agente,ERP-282,10402,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,22/mar/18 11:57 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,02/abr/18 11:56 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-02T11:55:45.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-290,,,,0|hzzzxi:zzzzzzzzzzzzy,Sprint 6,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar API de cadastro de Convenio,ERP-281,10401,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,22/mar/18 11:57 AM,27/mar/18 2:02 PM,19/abr/18 8:24 AM,27/mar/18 11:32 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-04-02T11:55:45.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-290,,,,0|i001on:,Sprint 6,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar API de cadastro de  Grupos de convenio,ERP-280,10400,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:56 AM,27/mar/18 8:18 AM,19/abr/18 8:24 AM,27/mar/18 8:18 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-290,,,,0|i001of:,Sprint 6,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar dialog de inserção de validação de dados bancarios do agente,ERP-279,10399,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,priscila.alves,admin,admin,22/mar/18 11:52 AM,11/abr/18 4:04 PM,19/abr/18 8:24 AM,11/abr/18 4:04 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-11T16:04:08.301-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-234,,,,0|i002ar:,Sprint 7,Sprint 8,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar api de validação de dados bancarios do agente,ERP-278,10398,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:52 AM,04/abr/18 8:35 AM,19/abr/18 8:24 AM,04/abr/18 8:35 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-04T08:35:15.641-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-234,,,,0|hzzzxi:zzzzzzzzzzzzv,Sprint 7,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar dialog de atualização de tipos de agente,ERP-277,10397,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,priscila.alves,admin,admin,22/mar/18 11:48 AM,06/abr/18 9:28 AM,19/abr/18 8:24 AM,06/abr/18 9:28 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-12T14:13:42.460-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-234,,,,0|hzzzxi:zzzzzzzzzzzzr,Sprint 7,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar de dialog de inserção de tipos de agente,ERP-276,10396,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,priscila.alves,admin,admin,22/mar/18 11:48 AM,06/abr/18 9:28 AM,19/abr/18 8:24 AM,06/abr/18 9:28 AM,v1.2.0,,0,,,,admin,priscila.alves,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-05T11:38:05.694-0300"",""stateCount"":2,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-234,,,,0|hzzzxi:zzzzzzzzzzzzi,Sprint 7,,,,3.0,,,2018-04-04 21:08:58.706,"04/abr/18 6:08 PM;walmir.carvalho;* Validar se a ordem é maior que zero
","04/abr/18 6:18 PM;priscila.alves;* Limitação do valor do campo ordem de exibição para ser maior que 1
",,,,,,,,,,,,,,
Implementar tela de listagem de tipos de agente,ERP-275,10395,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,priscila.alves,admin,admin,22/mar/18 11:48 AM,04/abr/18 9:13 AM,19/abr/18 8:24 AM,04/abr/18 9:13 AM,v1.2.0,,0,,,,admin,priscila.alves,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-05T11:38:05.694-0300"",""stateCount"":2,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-234,,,,0|hzzzxi:zzzzzzzzzzzz,Sprint 7,,,,3.0,,,2018-04-03 12:50:09.204,"03/abr/18 9:50 AM;walmir.carvalho;* A informação ativo esta aparecendo duas vezes
","03/abr/18 10:10 AM;priscila.alves;* Correção do nome da coluna de comissionado. Antes estava Ativo.
",,,,,,,,,,,,,,
Implementar API de cadastro de tipo de agente,ERP-274,10394,Funcionalidade,Cancelado,ERP,Bevicred ERP,software,admin,,,Medium,,,admin,admin,22/mar/18 11:48 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-234,,,,0|hzzzxi:zzzzzzzzzzzy,,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar API de contagem de notificações,ERP-273,10393,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:37 AM,03/abr/18 10:53 AM,19/abr/18 8:24 AM,03/abr/18 10:53 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-03T10:53:10.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-238,,,,0|hzzzxi:zzzzzzzzzzzx,Sprint 6,Sprint 7,,,2.0,,,,,,,,,,,,,,,,,,,
Implementar funcionalidade de notificação após inserção do login bancario em uma solicitação,ERP-272,10392,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,rafael.franco,admin,admin,22/mar/18 11:35 AM,11/abr/18 4:01 PM,19/abr/18 8:24 AM,11/abr/18 4:01 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-11T14:03:21.359-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-235,,,,0|i002aj:,Sprint 6,Sprint 7,Sprint 8,,1.0,,,,,,,,,,,,,,,,,,,
Implementar funcionalidade de liberação de propriedades no cadastro de credenciais,ERP-271,10391,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:34 AM,06/abr/18 9:44 AM,19/abr/18 8:24 AM,06/abr/18 9:44 AM,v1.2.0,,0,,,,admin,priscila.alves,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-05T10:14:04.774-0300"",""stateCount"":1,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzzr,Sprint 6,Sprint 7,,,3.0,,,2018-04-05 12:05:53.824,"05/abr/18 9:05 AM;priscila.alves;* Dialog de inserção abrindo com padding a primeira vez. Adicionar ViewEncapsulation no decorator do component resolver o problema.
","05/abr/18 9:09 AM;walmir.carvalho;* Corrigido
",,,,,,,,,,,,,,
Implementar funcionalidade de liberação de menus no cadastro de credenciais,ERP-270,10390,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:33 AM,06/abr/18 9:25 AM,19/abr/18 8:24 AM,06/abr/18 9:25 AM,v1.2.0,,0,,,,admin,priscila.alves,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=5}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":5,""lastUpdated"":""2018-04-05T11:38:05.694-0300"",""stateCount"":5,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":5,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzzi,Sprint 6,Sprint 7,,,3.0,,,2018-04-04 17:54:32.474,"04/abr/18 2:54 PM;priscila.alves;* Filtrar o autocomplete somente para menus ativos.
","05/abr/18 9:15 AM;priscila.alves;* Quando possui somente 2 menus liberados, o remover não atualiza a lista.
","05/abr/18 9:20 AM;walmir.carvalho;* Corrigido
",,,,,,,,,,,,,
Implementar funcionalidade de liberação de propriedades no cadastro de grupos,ERP-269,10389,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:33 AM,03/abr/18 10:36 AM,19/abr/18 8:24 AM,03/abr/18 10:36 AM,v1.2.0,,0,,,,admin,priscila.alves,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-03T10:36:03.272-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzz,Sprint 6,Sprint 7,,,3.0,,,2018-04-02 20:17:02.347,"02/abr/18 5:17 PM;priscila.alves;* Colocar o autocomplete ocupando 100% da largura da tela.
* Ao clicar para remover uma propriedade, remove todas.
","02/abr/18 5:23 PM;priscila.alves;* Adicionar explicação do componente de autocomplete da group property.
* Adicionar explicação do componente da dialog de inserção do group property.
",02/abr/18 6:09 PM;walmir.carvalho;Corrigido,"02/abr/18 6:11 PM;walmir.carvalho;Não esta removendo todas propriedades, acontece que atualiza, depois de alguns segundos exibe só as propriedades ativas",,,,,,,,,,,,
Implementar funcionalidade de liberação de menus no cadastro de grupos,ERP-268,10388,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:33 AM,29/mar/18 5:47 PM,19/abr/18 8:24 AM,29/mar/18 5:47 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-29T17:47:13.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|i001nj:,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar dialog de edição de menus do sistema,ERP-267,10387,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:32 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,02/abr/18 9:56 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-02T09:56:00.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzy,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar dialog de inserção de menus do sistema,ERP-266,10386,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:32 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,02/abr/18 8:54 AM,v1.2.0,,0,,,,admin,Adriane.chagas,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-02T08:54:07.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzx,Sprint 6,,,,3.0,,,2018-03-28 17:33:46.011,28/mar/18 2:33 PM;Adriane.chagas;Aprovado,,,,,,,,,,,,,,,
Implementar dialog de edição de propriedades do sistema,ERP-265,10385,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:32 AM,06/abr/18 9:24 AM,19/abr/18 8:24 AM,06/abr/18 9:24 AM,v1.2.0,,0,,,,admin,alessandro.navarro,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-06T09:24:33.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzv,Sprint 6,Sprint 7,,,3.0,,,2018-04-04 20:41:49.807,04/abr/18 5:41 PM;alessandro.navarro;testar na API ERP‌-262 ou ERP‌-264,,,,,,,,,,,,,,,
Implementar dialog de inserção de propriedades do sistema,ERP-264,10384,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:31 AM,06/abr/18 9:24 AM,19/abr/18 8:24 AM,06/abr/18 9:24 AM,v1.2.0,,0,,,,admin,alessandro.navarro,walmir.carvalho,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-06T09:24:05.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzr,Sprint 6,Sprint 7,,,3.0,,,2018-04-04 20:45:30.135,"04/abr/18 5:45 PM;walmir.carvalho;* Validar a quantidade minima de caracteres para o nome e descrição.
",04/abr/18 5:50 PM;alessandro.navarro;corrigido.,,,,,,,,,,,,,,
Implementar tela de listagem de menus do sistema,ERP-263,10383,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,walmir.carvalho,admin,admin,22/mar/18 11:31 AM,03/abr/18 10:20 AM,19/abr/18 8:24 AM,27/mar/18 5:53 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-27T17:53:06.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzzi,Sprint 6,,,,3.0,,,,,,,,,,,,,,,,,,,
Implementar tela de listagem de propriedades do sistema,ERP-262,10382,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,22/mar/18 11:30 AM,11/abr/18 5:42 PM,19/abr/18 8:24 AM,11/abr/18 5:42 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=8}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":8,""lastUpdated"":""2018-04-04T17:53:35.835-0300"",""stateCount"":8,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":8,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|i002ab:,Sprint 6,Sprint 7,Sprint 8,,3.0,,,,,,,,,,,,,,,,,,,
Implementar retorno das propriedades bloqueadas no momento do login na API,ERP-261,10381,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:30 AM,11/abr/18 5:08 PM,19/abr/18 8:24 AM,11/abr/18 5:08 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-12T16:21:35.085-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|i002a3:,Sprint 6,Sprint 7,Sprint 8,,2.0,,,,,,,,,,,,,,,,,,,
Implementar retorno dos menus liberados no momento do login na API,ERP-260,10380,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:29 AM,10/abr/18 2:37 PM,19/abr/18 8:24 AM,10/abr/18 2:37 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-04-10T14:32:06.404-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|i0029v:,Sprint 6,Sprint 7,Sprint 8,,2.0,,,,,,,,,,,,,,,,,,,
Implementar API de liberação de endereços de api para credenciais,ERP-259,10379,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:25 AM,04/abr/18 8:30 AM,19/abr/18 8:24 AM,04/abr/18 8:30 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-04T09:41:33.804-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzv,Sprint 6,Sprint 7,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar API de liberação de endereços de API para grupos,ERP-258,10378,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,22/mar/18 11:25 AM,04/abr/18 8:30 AM,19/abr/18 8:24 AM,04/abr/18 8:30 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-03T17:05:26.288-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-239,,,,0|hzzzxi:zzzzzzzzzr,Sprint 6,Sprint 7,,,1.0,,,,,,,,,,,,,,,,,,,
